45.5719560026,-94.3283666732,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Saint Joseph, MN, US'",b'lanetheadventurer'
44.8509365,-93.3963549,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Bloomington, MN 55438, USA'",b'benbullard'
44.8925782117,-93.1126884444,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Minnesota, US'",b'zoefindsbugs'
44.9146090681,-93.2080534101,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Minnehaha Regional Park, Minneapolis, MN, US'",b'mplsmhaha23'
44.914615606,-93.2080362272,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Hiawatha Ave, Minneapolis, MN, US'",b'rice0708'
44.1494803914,-94.0219865139,Pantherophis ramspotti,Western Foxsnake,Reptilia,"b'Ridgewood St, Mankato, MN, US'",b'uh1'
45.2518615723,-92.8080444336,Thamnophis sirtalis,Common Garter Snake,Reptilia,b'Scandia',b'annrinkenberger'
47.3794866667,-91.1966783333,Diadophis punctatus,Ring-necked Snake,Reptilia,"b'Cranberry Rd, Finland, MN, US'",b'jwalewski'
43.841695,-93.8365083333,Chrysemys picta,Painted Turtle,Reptilia,"b'Minnesota Lake, MN, US'",b'dperleberg'
44.8186940944,-93.3053430271,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'West Bloomington, Bloomington, MN, USA'",b'mchove'
47.3795283333,-91.1967383333,Diadophis punctatus,Ring-necked Snake,Reptilia,"b'Cranberry Rd, Finland, MN, US'",b'haleymccauley'
44.8609416667,-93.6164166667,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Carver County, US-MN, US'",b'moraflora'
44.4660737,-93.1915409,Chrysemys picta,Painted Turtle,Reptilia,"b'Bridgewater Township, MN, USA'",b'kelbyja'
44.2019649797,-91.8664559351,Coluber constrictor,North American Racer,Reptilia,"b'Minnesota, US'",b'turkerbill'
44.8311041901,-93.0391306524,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Carmen Ave E, Inver Grove Heights, MN, US'",b'kcarrol2'
44.87571772,-93.29475002,Chrysemys picta,Painted Turtle,Reptilia,"b'Minneapolis, MN 55423, USA'",b'zoey92727'
44.8941616667,-92.9671633333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Lydia Alcove, Woodbury, MN, US'",b'sbrinkman889'
45.0800194444,-92.8001833333,Graptemys geographica,Northern Map Turtle,Reptilia,"b'Stillwater Township, MN 55082, USA'",b'hedlujd'
45.3693170025,-93.1650318819,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"b'Anoka County, US-MN, US'",b'naomirbenjamin'
46.8711737461,-96.4532245022,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'164th St S, Glyndon, MN, US'",b'chloe_loch'
46.8699063448,-96.451669685,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'164th St S, Glyndon, MN, US'",b'zuscheese1'
46.8698283333,-96.4516916667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'164th St S, Glyndon, MN, US'",b'laraeckberg'
46.8654735085,-96.4323599449,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Hawley, MN, US'",b'kori14777'
46.867130358,-96.4535561576,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Riverton Township, MN, USA'",b'atp117'
44.4737133333,-93.1466221667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Northfield, MN, US'",b'tonyiahl'
47.00950555,-95.7760083333,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Maplelag Rd, Callaway, MN, US'",b'pcnaturalist'
44.0660388333,-93.2443166667,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Lake Kohlmier, Owatonna, MN, US'",b'jbaczuk'
45.385321132,-93.3334088895,Pituophis catenifer sayi,Bullsnake,Reptilia,"b'Minnesota, US'",b'yana_strand'
45.3149052915,-93.2686495072,Heterodon nasicus,Plains Hognose Snake,Reptilia,"b'Minnesota, US'",b'cherylbatson'
44.4603383333,-93.1461028333,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Carleton College, Northfield, MN, US'",b'nbraker'
44.4706618426,-93.1404671017,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Northfield, MN, US'",b'nbraker'
45.290435791,-92.8092193604,Thamnophis sirtalis,Common Garter Snake,Reptilia,b'Scandia',b'annrinkenberger'
47.1449083333,-91.4684833333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Gooseberry Falls State Park, Two Harbors, MN, US'",b'elcarnes'
44.92023295,-93.12156017,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Baker - Annapolis, St Paul, MN, USA'",b'darlingbeetle'
45.2897099218,-93.4199808632,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'MN-47, Ramsey, MN, US'",b'bullsnakebutch'
44.8195348279,-93.3033494298,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Harrison Picnic Grounds, Bloomington, MN, US'",b'fishmansf4'
45.3970169944,-93.1585952455,Opheodrys vernalis,Smooth Greensnake,Reptilia,b'0 0 0 A A 1 fish lake nature trails',b'mottled_sculpin'
46.8697133333,-96.4517133333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'164th St S, Glyndon, MN, US'",b'poge_ack'
48.1648555556,-92.2168444444,Chrysemys picta,Painted Turtle,Reptilia,"b'St. Louis, Minnesota, United States'",b'daughterdad'
47.7492533333,-90.3389966667,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Grand Marais Campground and Marina, Grand Marais, MN, US'",b'georgia11957'
47.3777476138,-91.184620429,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Finland, MN, US'",b'justafrogg'
47.7768783333,-90.2575301944,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'East Cook, MN, USA'",b'tracy2424'
48.1674083333,-92.2209277778,Chrysemys picta,Painted Turtle,Reptilia,"b'St. Louis, Minnesota, United States'",b'daughterdad'
45.1338166667,-92.7802716667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Stillwater, MN, US'",b'hansonnature'
48.1714138889,-92.2255055556,Chrysemys picta,Painted Turtle,Reptilia,"b'St Louis County, MN, USA'",b'daughterdad'
46.2317255,-96.1159348997,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Buse Township, MN 56537, USA'",b'j-dar'
48.19295,-92.2571166667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'St Louis County, MN, USA'",b'daughterdad'
45.2897231233,-93.4199785163,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'MN-47, Ramsey, MN, US'",b'bullsnakebutch'
44.4781725107,-93.1402282179,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Northfield, MN, US'",b'jessebarkerplotkin'
46.8409416667,-92.0961,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Hartley Nature Center, Duluth, MN, US'",b'unsaltedseas'
44.8994030478,-93.1963127767,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Minnehaha Ave, Saint Paul, MN, US'",b'gonodactylus'
44.9542826388,-93.4862446706,Chrysemys picta,Painted Turtle,Reptilia,"b'Lake Minnetonka Bay, Minnetonka, MN, US'",b'alexandernusbaum'
44.8535183433,-93.3613340688,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Normandale Lake Park, Bloomington, MN, US'",b'mistyfox28'
44.853703856,-93.3615419417,Chrysemys picta,Painted Turtle,Reptilia,"b'Normandale Lake Park, Bloomington, MN, US'",b'mistyfox28'
45.340225,-93.5983583333,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Woodland Trails Regional Park, Elk River, MN, US'",b'khouros'
43.8571189722,-95.0847859722,Chrysemys picta,Painted Turtle,Reptilia,"b'Lakeside Township, MN, USA'",b'prairie_anthropocene'
44.7707707029,-93.2014520757,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Apple Valley, MN 55124, USA'",b'chyroptera'
44.7707707029,-93.2014520757,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Apple Valley, MN 55124, USA'",b'chyroptera'
44.7708769134,-93.2014188643,Chrysemys picta,Painted Turtle,Reptilia,"b'Apple Valley, MN 55124, USA'",b'chyroptera'
44.7708769134,-93.2014188643,Chrysemys picta,Painted Turtle,Reptilia,"b'Apple Valley, MN 55124, USA'",b'chyroptera'
44.7708769134,-93.2014188643,Chrysemys picta,Painted Turtle,Reptilia,"b'Apple Valley, MN 55124, USA'",b'chyroptera'
45.4868924287,-93.6970302641,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Sherburne National Wildlife Refuge, Zimmerman, MN, US'",b'pipen3107'
45.2934732917,-93.5387652577,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Hillside Park, Elk River, MN, US'",b'bullsnakebutch'
47.5606010889,-96.13009965,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Garden Township, MN, USA'",b'outdoor_dweeb'
45.4537551174,-93.6907658562,Pituophis catenifer sayi,Bullsnake,Reptilia,"b'Minnesota, US'",b'refugerover'
45.511770003,-92.9588166667,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"b'North Branch, MN, US'",b'arensnt'
46.3590916667,-94.228455,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Conservation Dr, Baxter, MN, US'",b'lcplinske'
43.7978455396,-91.647514,Storeria dekayi,DeKay's Brownsnake,Reptilia,"b'Minnesota, US'",b'lordkrishnan'
43.6354636931,-92.1636052348,Lampropeltis triangulum,Eastern Milksnake,Reptilia,"b'Minnesota, US'",b'lordkrishnan'
44.674551531,-93.3125510928,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Ritter Farm Park, Lakeville, MN, US'",b'kpaul247'
44.9347833333,-93.09485,Pantherophis ramspotti,Western Foxsnake,Reptilia,"b'Ohio St, Saint Paul, MN, US'",b'jenmn'
44.9675466667,-93.3677533333,Chrysemys picta,Painted Turtle,Reptilia,"b'Jersey Ave S, St. Louis Park, MN, US'",b'jd717'
45.5315863272,-94.2396559997,Chrysemys picta bellii,Western Painted Turtle,Reptilia,"b'Waite Park, MN, USA'",b'dleaon1'
44.8529,-93.2058666667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Eagan, MN 55122, USA'",b'courtharding'
44.4690228027,-93.1857985702,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Northfield, MN, US'",b'celeste18892'
44.8811209,-93.2899754,Chrysemys picta,Painted Turtle,Reptilia,"b'Wood Lake Nature Center, 6710 Lake Shore Dr S, Richfield, MN 55423, USA'",b'matthewt6416'
44.706973,-93.175879,Chrysemys picta,Painted Turtle,Reptilia,"b'East Lake Community Park, 16700 Pilot Knob Rd, Lakeville, MN 55044, USA'",b'matthewt6416'
44.8612111111,-93.6161222222,Plestiodon septentrionalis,Prairie Skink,Reptilia,"b'Minnetrista, MN 55331, USA'",b'moraflora'
44.9850061275,-93.3186358586,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Hennepin County, US-MN, US'",b'savvylavvy'
44.8578166667,-93.2164583333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Bloomington, MN 55425, USA'",b'courtharding'
44.8577583333,-93.2164083333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Minnesota Valley National Wildlife Refuge, Bloomington, MN, US'",b'maysonm'
45.18451825,-93.6484984722,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Hassan Township, MN, USA'",b'brentjanderson65'
47.3290890997,-94.2954330997,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Bena, MN 56626, USA'",b'natdaree'
46.4231345526,-94.3352422898,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'East Gull Lake, MN 56401, USA'",b'swimlor'
44.0506445997,-92.0407083997,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Elba Township, MN, USA'",b'dilund'
44.8464763091,-93.5698174231,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Valley View Pl, Chanhassen, MN, US'",b'frozeninmn'
44.8637776305,-93.2012051046,Graptemys geographica,Northern Map Turtle,Reptilia,"b'Minnesota River, Minneapolis, MN, US'",b'johngardnercreates'
45.2895760408,-93.5858754456,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Otsego, MN, USA'",b'harold_l_'
43.7037189852,-91.7987116792,Storeria dekayi,DeKay's Brownsnake,Reptilia,"b'Minnesota, US'",b'lordkrishnan'
43.7744044821,-91.7515168886,Storeria dekayi,DeKay's Brownsnake,Reptilia,"b'Minnesota, US'",b'lordkrishnan'
43.4352847305,-91.2778228466,Pantherophis ramspotti,Western Foxsnake,Reptilia,b'United States',b'turkerbill'
43.5016576329,-91.2964658349,Storeria dekayi,DeKay's Brownsnake,Reptilia,"b'Richard J. Dorer Memorial Hardwood State Forest, Eitzen, MN, US'",b'turkerbill'
43.513055043,-91.2017432888,Pantherophis ramspotti,Western Foxsnake,Reptilia,b'United States',b'turkerbill'
44.7564858806,-92.9857002944,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Dakota County, Mississippi National River and Recreation Area, US-MN, US'",b'cassandra_hennings'
43.761545,-92.00290555,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Richard J. Dorer Memorial Hardwood State Forest, Lanesboro, MN, US'",b'dill3mma'
46.8701600835,-96.4519045308,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'164th St S, Glyndon, MN, US'",b'paightonvolk'
45.224953206,-92.7799468089,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b""William O'Brien State Park, Scandia, MN, US""",b'lanetheadventurer'
46.4849712002,-95.0771469903,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Whitetail Run Golf Course, Wadena, MN, US'",b'grant_nelson1'
46.96638,-95.0370166667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Freedom Dr, Park Rapids, MN, US'",b'mbrianh'
46.2853046997,-96.0230767,Chrysemys picta,Painted Turtle,Reptilia,"b'Buse Township, MN 56537, USA'",b'christian23671'
43.5459998622,-91.2221940341,Pantherophis ramspotti,Western Foxsnake,Reptilia,b'United States',b'turkerbill'
44.7578583333,-92.9833533333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Rosemount, MN, US'",b'widzorek'
44.2697027778,-93.256675,Pantherophis ramspotti,Western Foxsnake,Reptilia,"b'Faribault, MN 55021, USA'",b'fleur_sauvage'
43.6432175768,-91.6027952264,Pituophis catenifer sayi,Bullsnake,Reptilia,"b'Minnesota, US'",b'turkerbill'
45.3661408791,-92.6921239106,Storeria dekayi,DeKay's Brownsnake,Reptilia,"b'Saint Croix River, Shafer, MN, US'",b'goeltlb'
44.8239674846,-93.1536967935,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Minnesota, US'",b'antilocapridae'
44.8610003154,-93.6220555617,Chrysemys picta bellii,Western Painted Turtle,Reptilia,b'MN Arboretum',b'frozeninmn'
44.2270616667,-92.400405,Lampropeltis triangulum,Eastern Milksnake,Reptilia,"b'Richard J. Dorer Memorial Hardwood State Forest, Zumbro Falls, MN, US'",b'magru020'
44.9840670419,-93.3227384374,Chrysemys picta,Painted Turtle,Reptilia,"b'Wirth Lake, Golden Valley, MN, US'",b'tflint612'
44.98400466,-93.32268156,Chrysemys picta,Painted Turtle,Reptilia,"b'Crystal, MN 55422, USA'",b'kaitlinm'
44.975567387,-93.3241497781,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Eloise Butler Wildflower Garden and Bird Sanctuary, Minneapolis, MN, US'",b'mantises'
46.1592138333,-92.8473666667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Banning State Park, Sandstone, MN, US'",b'becca103'
44.9073102788,-93.7398526445,Thamnophis radix,Plains Garter Snake,Reptilia,"b'St Bonifacius, MN 55375, USA'",b'bradleynotermann'
44.98380694,-93.32006299,Chrysemys picta,Painted Turtle,Reptilia,"b'Crystal, MN 55422, USA'",b'kaitlinm'
44.98384053,-93.32008672,Chrysemys picta,Painted Turtle,Reptilia,"b'Crystal, MN 55422, USA'",b'kaitlinm'
45.1849388889,-93.6295388889,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Hennepin County, MN, USA'",b'ivanmunks'
45.1931777778,-93.6272444444,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Hennepin, Minnesota, United States'",b'ivanmunks'
45.1968611111,-93.6209194444,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Hennepin County, MN, USA'",b'ivanmunks'
45.197025,-93.6216055556,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Hennepin County, MN, USA'",b'ivanmunks'
45.1999638889,-93.6219555556,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Hennepin County, MN, USA'",b'ivanmunks'
44.9898451996,-93.3268367127,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Crystal, MN 55422, USA'",b'bcr3795'
44.9898451996,-93.3268367127,Chrysemys picta,Painted Turtle,Reptilia,"b'Crystal, MN 55422, USA'",b'bcr3795'
45.18382,-93.6258616667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Rogers, MN, US'",b'cjgarlando4'
46.3674926758,-95.2124328613,Storeria occipitomaculata,Red-bellied Snake,Reptilia,b'Wadena',b'asheplays2'
45.5086967749,-93.6973257364,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Minnesota, US'",b'carissab'
45.5572769386,-93.747457594,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Minnesota, US'",b'carissab'
47.148132091,-92.7265707403,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Toivola Township, MN, USA'",b'thebluegoose'
45.5491982883,-93.7662458232,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Minnesota, US'",b'carissab'
45.4077065,-93.6680556,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Orrock Township, MN, USA'",b'tate_putman'
44.9138720903,-93.2079058886,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Minnehaha Regional Park, Minneapolis, MN, USA'",b'erutuon'
46.3411839,-94.215956,Apalone spinifera,Spiny Softshell,Reptilia,"b'Rotary Riverside Park, E River Rd, Brainerd, MN 56401, USA'",b'lcplinske'
45.1321305,-92.781595,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Stillwater, MN, US'",b'hansonnature'
48.5269375551,-93.1686647583,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Kabetogama, MN, US'",b'dprit7'
46.65160602,-92.35709223,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Twin Lakes Township, MN, USA'",b'david7019'
44.4785898551,-93.132104867,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Northfield, MN, US'",b'nbraker'
44.0528064966,-92.0407355949,Lampropeltis triangulum,Eastern Milksnake,Reptilia,"b'Elba Township, MN, USA'",b'dgrader'
44.31808,-93.94902,Apalone spinifera,Spiny Softshell,Reptilia,"b'Rabbit Rd, Saint Peter, MN, US'",b'jongrinnell'
44.3216366667,-93.9772116667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Gustavus Adolphus College, Saint Peter, MN, US'",b'jongrinnell'
44.8314033333,-93.3335583333,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Normandale Community College, Bloomington, MN, US'",b'kain4me3'
44.8859896946,-93.1852315612,Apalone spinifera,Spiny Softshell,Reptilia,"b'Fort Snelling State Park, Saint Paul, MN, US'",b'fishmansf4'
43.9964166667,-92.3139883333,Chrysemys picta,Painted Turtle,Reptilia,"b'Eyota, MN, US'",b'lisa-h'
44.9934312453,-93.4202573555,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Minnesota, US'",b'carissab'
45.357905,-93.7538,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Addison Way, Big Lake, MN, US'",b'meganmaye'
45.0254833333,-95.8963166667,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Lac qui Parle State Park, Dawson, MN, US'",b'kemerso21'
44.8341212227,-93.533344128,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Minnesota, US'",b'carissab'
45.2897309585,-93.4198933823,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'MN-47, Ramsey, MN, US'",b'bullsnakebutch'
44.8782893298,-93.2902256271,Chrysemys picta,Painted Turtle,Reptilia,"b'Wood Lake Nature Center, Richfield, MN, US'",b'rorbirb'
45.1913521171,-93.6412435225,Thamnophis radix,Plains Garter Snake,Reptilia,"b'Rogers, MN, US'",b'lanetheadventurer'
45.1267242314,-93.6362881123,Pituophis catenifer sayi,Bullsnake,Reptilia,"b'Minnesota, US'",b'lanetheadventurer'
44.1468794025,-94.0185690299,Lampropeltis triangulum,Eastern Milksnake,Reptilia,"b'Mankato, MN, USA'",b'sena_marie'
44.14455223,-94.0162385255,Storeria dekayi,DeKay's Brownsnake,Reptilia,"b'Rapidan Township, MN, USA'",b'sena_marie'
44.8227300377,-93.0053498816,Nerodia sipedon sipedon,Northern Watersnake,Reptilia,"b'St Paul Park, MN, USA'",b'friendsmissriv'
44.2977435,-91.9434628954,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"b'Minnesota, US'",b'noah_anderson'
43.6254640874,-96.2117584314,Chrysemys picta,Painted Turtle,Reptilia,"b'US-75, Luverne, MN, US'",b'allan7'
43.6949666317,-96.1872576722,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Blue Mounds State Park, Luverne, MN, US'",b'allan7'
44.8665259686,-93.3261480555,Chrysemys picta,Painted Turtle,Reptilia,"b'Bloomington, MN 55438, USA'",b'fwedier'
45.2292133333,-93.23285,Chrysemys picta,Painted Turtle,Reptilia,"b'143rd Ave NE, Ham Lake, MN, US'",b'ericeae'
45.5689585052,-93.2396838355,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"b'Cambridge, MN, USA'",b'jordan742'
44.8838966667,-93.738905,Storeria dekayi,DeKay's Brownsnake,Reptilia,"b'Crown College, Saint Bonifacius, MN, US'",b'lahandles'
45.2897817128,-93.4199590702,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'MN-47, Ramsey, MN, US'",b'bullsnakebutch'
44.8386846598,-93.2677031956,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Minnesota, US'",b'bugspictureworld'
44.856662058,-93.2139427109,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Minnesota Valley National Wildlife Refuge, Bloomington, MN, US'",b'fishmansf4'
44.9071948735,-93.0456067622,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Concord St N & Bryant Ave N, South St Paul, MN 55075, USA'",b'a-geoman'
44.0626361667,-92.0424111667,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Whitewater State Park, Altura, MN, US'",b'cammy'
44.7838518634,-93.0228472129,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Dakota County, Mississippi National River and Recreation Area, US-MN, US'",b'twidmer'
46.7204466667,-92.0382471667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Park Point, Duluth, MN, US'",b'adminnesota'
45.5687732,-93.2348068,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Cambridge, MN, USA'",b'mhajder'
48.2019611111,-92.2492611111,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'St. Louis, Minnesota, United States'",b'daughterdad'
45.0243028333,-93.4335716667,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Clifton E. French Regional Park, Plymouth, MN, US'",b'joseph_hidalgo'
44.9027944444,-93.4993416667,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Hopkins, MN 55345, USA'",b'thom4192'
44.2333609611,-93.9973665868,Pantherophis ramspotti,Western Foxsnake,Reptilia,"b'570th Ave, Mankato, MN, US'",b'jdragons'
44.861397205,-93.2091736878,Nerodia sipedon,Common Watersnake,Reptilia,"b'Fort Snelling State Park, Bloomington, MN, US'",b'jenmn'
43.6385691997,-91.5750512,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Caledonia Township, MN, USA'",b'wildontario'
45.1897842868,-93.4590093983,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'129th Ave N, Dayton, MN, US'",b'fishmansf4'
45.0223305,-93.4693083333,Chrysemys picta,Painted Turtle,Reptilia,"b'Millennium Garden, Plymouth, MN, US'",b'robertkrupin'
45.4963117144,-93.6796513673,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Sherburne National Wildlife Refuge, Zimmerman, MN, US'",b'pipen3107'
46.7166666667,-92.0353305,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Park Point, Duluth, MN, US'",b'uglyducky'
45.4868869273,-93.7212872309,Pituophis catenifer sayi,Bullsnake,Reptilia,"b'Minnesota, US'",b'refugerover'
44.695911673,-93.0875945,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Farmington, MN, US'",b'mistyfox28'
45.4540966667,-92.6727833333,Heterodon platirhinos,Eastern Hognose Snake,Reptilia,"b'Wild Mountain Rd, Taylors Falls, MN, US'",b'wildcarrot'
46.8308633333,-92.1215666667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Northridge Dr, Duluth, MN, US'",b'mfs2703'
45.2815551758,-92.8163528442,Storeria occipitomaculata,Red-bellied Snake,Reptilia,b'Scandia',b'annrinkenberger'
44.8534397592,-93.4536600847,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Minnesota, US'",b'carissab'
46.7246916263,-93.9039591764,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Emily, MN, US'",b'mcstevens'
44.9055438138,-93.0294025701,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Mississippi National River and Recreation Area, US-MN, US'",b'nuke_em_nice'
45.6208616667,-94.2343833333,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Sierra Loop, Sartell, MN, US'",b'boje0501'
47.4252466667,-92.23828,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Trigstad Rd, Aurora, MN, US'",b'atom-h'
45.4733753964,-93.6917683228,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'Sherburne NWR, Sherburne County, MN, USA'",b'sls42'
44.7804366667,-93.45423,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Woodland Ct, Shakopee, MN, US'",b'andyprobably'
45.22482,-92.7940966667,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b""William O'Brien State Park, Scandia, MN, US""",b'kamonsen'
44.0508332201,-91.6360170767,Pantherophis ramspotti,Western Foxsnake,Reptilia,"b'Winona, MN 55987, USA'",b'luke6282'
45.17228492,-96.06204523,Thamnophis radix,Plains Garter Snake,Reptilia,"b'Appleton Township, MN 56208, USA'",b'rager001'
45.1670533333,-93.41707,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Champlin, MN, US'",b'yana_strand'
45.2896778191,-93.4200369381,Thamnophis sirtalis,Common Garter Snake,Reptilia,"b'MN-47, Ramsey, MN, US'",b'bullsnakebutch'
45.2897187228,-93.4199357686,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'MN-47, Ramsey, MN, US'",b'bullsnakebutch'
45.0524404,-93.441096,Chelydra serpentina,Common Snapping Turtle,Reptilia,"b'Pineview Ln & 54th Ave #1, Plymouth, MN 55442, USA'",b'theotherkevinsmith'
46.8706466667,-96.4525833333,Plestiodon septentrionalis septentrionalis,Northern Prairie Skink,Reptilia,"b'164th St S, Glyndon, MN, US'",b'samblake4913'
45.4762686073,-93.726121746,Storeria occipitomaculata,Red-bellied Snake,Reptilia,"b'Blue Hill Township, MN, USA'",b'floob'
